lat,long,buildings,livestock_pres,cattle,sheep,goats,camel,donkey,poultry,livestock/other,livestock_sign,crop_pres,cereal_pres,maize,barley,millet,wheat,sorghum,rice,tef,cereal/other,legumes_pres,legume/beans,legume/chickpea,legume/cowpea,legume/pigeonpea,legume/soybeans,legume/groundnut,legume/other,rootcrops_pres,root/potatoes,root/spotatoes,root/cassava,root/other,other_crops,Banana
-3.4291883504,35.6348282151,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.4270307066,35.6364133768,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4261034215,35.6366811057,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3896208414,35.6891774037,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3860502749,35.6909125665,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3842565729,35.6901697975,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3833303747,35.6837324017,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3842595561,35.6837792747,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3804770962,35.6821355815,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N
-3.379220653,35.6811918634,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N
-3.3868414656,35.6828812855,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3877033402,35.6810000854,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3820553675,35.6740735598,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3796166397,35.6763772753,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.3774861012,35.6802781229,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.3748805403,35.6744276716,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.3868269046,35.6782732363,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3860270168,35.6773757015,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3851507851,35.6746631063,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3695344186,35.6627661495,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.3695013146,35.6591492102,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3678107388,35.6572804558,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3684444815,35.6528217961,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.3694469035,35.6528045451,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3720888547,35.6519248255,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.3725797307,35.6472430441,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3642796681,35.6471845818,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N
-3.3641525545,35.6618538177,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3651430799,35.6632551945,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3635786453,35.6238460911,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y
-3.371531715,35.6218019547,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.3704791561,35.6257833034,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3719171927,35.6274369452,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.3643295553,35.6799157219,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.3708090631,35.6822041617,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.3670662001,35.6756232634,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.7678683736,35.4288425075,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.7653037647,35.4271919606,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.7722222349,35.427041936,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N
-3.7733444764,35.4255254606,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N
-3.774157693,35.4163739734,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.7759226937,35.4199886256,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.7812334105,35.4173613603,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.7794892664,35.4146304016,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.896526715,35.5704086653,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y
-3.8992526954,35.5731337666,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.89749895,35.5749677324,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N
-3.8939341299,35.5739377593,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y
-3.9127347473,35.5760074549,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y
-3.9127836674,35.5742401753,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y
-3.9155258761,35.5751652842,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N
-3.9166332069,35.5731113861,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N
-3.9118144842,35.5696408468,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N
-3.8750950259,35.5721007583,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N
-3.875819629,35.5702523653,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N
-3.875074062,35.5756842643,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y
-3.9540564561,35.3607277928,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9441209322,35.3597679374,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9441173287,35.3579133208,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9512502444,35.3525332536,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9491145094,35.352422722,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9600298256,35.3396489144,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9537746115,35.3389714564,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N
-3.9528811133,35.3398569791,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.9537953412,35.340727245,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.9582168815,35.3344345576,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9585118948,35.333411247,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9666345161,35.3491001253,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9628971462,35.3507942754,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9620619323,35.3509534892,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9753349233,35.3409609975,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9762388186,35.3400385657,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9771122509,35.3374707832,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9743386974,35.3346156644,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9734697587,35.3346068263,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.3636053516,36.6337181396,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.3635424319,36.6327343491,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.471769753,35.6561908557,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4717608873,35.6534718481,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4717092396,35.6499155285,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.4735261119,35.6489185565,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.479008039,35.6562026398,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N
-3.452892192,35.6542491917,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4519357013,35.654628419,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4529969984,35.6537476449,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4483911675,35.6496979969,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4466639393,35.6533254665,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4500423311,35.6593734051,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4485672131,35.6632958937,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4495105907,35.6640769315,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4460737367,35.6650143495,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4437274249,35.636940534,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4428051345,35.6360474011,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4419240458,35.6360325848,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4410009987,35.6360697666,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4373720935,35.6360158787,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.464699077,35.6289654157,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4669896225,35.6280792119,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4696789642,35.6271921179,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4687310577,35.6254074175,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4633034591,35.6207901058,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4365627743,35.6369258383,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4373850499,35.6333033665,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4365002196,35.6333038393,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4409437931,35.6296395005,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.439182279,35.6323590939,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.4485807917,35.6187335822,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4488439767,35.6171161877,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4462154434,35.6157747947,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4448793298,35.6137458842,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4487528885,35.6133512637,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4479032495,35.6116595526,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4505822798,35.6117169312,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4505850047,35.6133856426,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4524624445,35.6198264302,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4533530077,35.618902168,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4554426006,35.6189569222,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4527466055,35.6148529226,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4559938004,35.6162149288,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4614168678,35.6153282896,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4569033293,35.6134139295,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.8181610571,35.4846249794,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.816372873,35.4855532256,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.814130627,35.4866618676,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.8126314864,35.4792202827,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.8099835642,35.4791179528,Y,Y,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.8072824085,35.4791378378,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
-3.8045173849,35.4845933641,Y,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.8066206624,35.4819708314,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9144626112,35.5576383923,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9170240876,35.556039348,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9187752141,35.5555528062,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9126141445,35.5550983625,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y
-3.9469480351,35.5507084919,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9494045803,35.5500224487,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9529867821,35.5510225668,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9530054755,35.5440519726,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9526769693,35.5430084445,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9518621636,35.5400144687,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
-3.9504220304,35.5384175441,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9464855545,35.5374028716,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.4494308446,35.6614811344,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9561218299,35.5314255521,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9585639747,35.5288273104,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9590251347,35.5297486105,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9616195266,35.532036651,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N
-3.9772661315,35.5202939048,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9767443763,35.5202387743,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
-3.9777172959,35.5194953166,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
